current_time,crust_temperature,tho_0,tho_b,flowgofluxradiationheat,spectral_radiance,heat_budget,crystal_fraction,mean_velocity,characteristic_surface_temperature,dphi_dx,channel_depth,effective_radiation_temperature,flowgofluxconductionheat,dtemp_dx,position,effective_cover_fraction,channel_width,flowgofluxforcedconvectionheat,epsilon_effective,viscosity,effusion_rate,slope,dtemp_dt,density,dphi_dtemp,core_temperature
1.0,773.15,10.271028956630577,11640.089900750272,772255.8165129354,0.5549921755271753,963201.5554707455,0.104,0.1433414844729086,772.221352239554,0.00014144940600349976,3.490999999999997,773.7463852704424,23695.82843823971,-0.06310916801781147,0.0,0.9989169253266037,40.0,167249.9105195704,0.95,94370.84168520782,20.01620489179694,0.35722987961774044,0.5427697096513981,972.0,0.00224134480688413,1223.15
70.7634745221994,773.15,10.674234734396348,9088.009650883954,1022560.5218498309,0.6734615006713588,1275504.1725018779,0.10541449406003499,0.10817147414989865,772.1335339043858,0.0001873121015333076,3.490999999999997,773.5988299243526,31356.064780518747,-0.08357130101445878,10.0,0.9991825579433712,53.00528095762958,221587.58587152846,0.95,97593.03098974602,20.01620489179694,0.27652384528220664,0.5424018496415356,972.0,0.00224134480688413,1222.518908319822
163.20928871293972,773.15,11.223796717939459,6476.767100610326,1500466.3067334872,0.9006164839171785,1871759.2641604706,0.10728761507536806,0.0736633359979536,772.047571926452,0.0002748741782997335,3.490999999999997,773.4544978153205,45959.414572418056,-0.12263805972890791,20.0,0.9994432602169947,77.83599943227696,325333.5428545653,0.95,102048.14597851346,20.01620489179694,0.19581781094667275,0.5420357159968588,972.0,0.00224134480688413,1221.6831953096773
298.96203279552924,773.15,12.063014620332739,4071.2662222122635,2552616.742810525,1.4023158345831315,3184378.808708925,0.1100363568583654,0.043272054880695084,771.9720682239431,0.0004676367977436163,3.490999999999997,773.3278394323181,78024.19135151262,-0.208641167707576,30.0,0.9996729167684891,132.50259075342169,553737.8745468876,0.95,108997.38587678362,20.01620489179694,0.1226120357245851,0.5416999235648721,972.0,0.00224134480688413,1220.4568147123882
530.0580606493229,773.15,13.582473073177525,8829.14801155904,1316313.5832715118,0.803884862147928,1641691.5411997535,0.11471272483580155,0.0839848868108743,772.0707125653109,0.00024108795508556266,3.490999999999997,773.4913969867263,40013.3762703827,-0.10756397424665687,40.0,0.9993652757784073,68.27013283744705,285364.58165785903,0.95,122051.44803199856,20.01620489179694,0.26844944499524714,0.5420248921219966,972.0,0.00224134480688413,1218.3704030353124
649.1271024701331,773.15,14.412094647247851,13698.29827897214,899905.9896525341,0.601425167559597,1122146.1493259566,0.11712360438665718,0.12294544377028163,772.1646930793121,0.00016479095716752292,3.490999999999997,773.6468418177884,27267.378577220425,-0.0735232511576886,50.0,0.9990709642662662,46.63580205240826,194972.78109620218,0.95,129448.4472731601,20.01620489179694,0.42411137393113985,0.5423609244609539,972.0,0.00224134480688413,1217.2947632928458
730.463992177771,773.15,14.997674127012276,18358.333189907724,699438.0017545454,0.5034322616328434,872037.3448041425,0.11877151395833241,0.1582979208217753,772.2496533890693,0.00012806163334643975,3.490999999999997,773.7870737625022,21142.731471517105,-0.05713606980644282,60.0,0.9988039835170959,36.220686596204665,151456.61157808,0.95,134788.89579550264,20.01620489179694,0.5841653282688433,0.5426712632572627,972.0,0.00224134480688413,1216.559530781269
793.6360158410434,773.15,15.463249588342821,19373.93319036834,684030.913552499,0.4946606741799775,852793.1753791329,0.1200521302917968,0.1618738638361482,772.257544230138,0.0001252355619818976,3.490999999999997,773.7995579851421,20649.027142099414,-0.05587518778781629,70.0,0.9987769820861531,35.42053820819439,148113.23468453434,0.95,139107.1333308419,20.01620489179694,0.621201958153763,0.5426839523870511,972.0,0.00224134480688413,1215.9881700832045
855.4125112122924,773.15,15.92753182959803,19160.06700190665,713330.7842374487,0.5073855912228644,889315.1330759225,0.12130448591161577,0.15520208338529715,772.2406714088162,0.0001305989349882577,3.490999999999997,773.7710733741917,21509.50735897909,-0.05826811411931463,80.0,0.9988273603294714,36.94318564450092,154474.84147949476,0.95,143478.29175419203,20.01620489179694,0.6133232988839136,0.5425999623749928,972.0,0.00224134480688413,1215.4294182053263
919.8446359742679,773.15,16.42124329058162,17834.96323645669,791391.4816025939,0.5434637018404576,986652.6538120791,0.12261047526149835,0.1398478212504066,772.2029033178069,0.00014489327910739038,3.490999999999997,773.7080770742091,23839.644077583416,-0.06464568890175267,90.0,0.9989433091627204,40.99927569589986,171421.52813190175,0.95,148198.86904291605,20.01620489179694,0.5654321316903775,0.5424335247685019,972.0,0.00224134480688413,1214.846737064133
991.3509341102564,773.15,16.980504187236598,15894.728961128301,920408.83027617,0.6038532885400347,1147535.8688160586,0.12405940805257225,0.12019514185322168,772.1548751348761,0.0001685195233435973,3.490999999999997,773.628186291782,27696.983277103292,-0.07518679090606749,100.0,0.9990917374479459,47.70292118726478,199430.05526278538,0.95,153637.88023590745,20.01620489179694,0.4978004519321291,0.542225219906598,972.0,0.00224134480688413,1214.2002801751155
1074.5489722823122,773.15,17.646346702236965,15101.404881670353,1010329.8015933654,0.6452458243340966,1259639.5456036376,0.12574460328600823,0.10947252080630643,772.1283898289499,0.00018498232741855704,3.490999999999997,773.5839172323024,30358.0087351772,-0.0825318473312973,110.0,0.9991727301192703,52.37532977852139,218951.7352750949,0.95,160242.95108290866,20.01620489179694,0.4708700463946551,0.5420981624495009,972.0,0.00224134480688413,1213.448412266055
1165.896096897204,773.15,18.396506739898705,15290.346728939407,1045223.8488850652,0.6600795957343567,1303102.387569038,0.1275944265601938,0.10580896012567487,772.1188653654075,0.00019136499275408515,3.490999999999997,773.5676522305712,31350.258464711427,-0.08537954185644318,120.0,0.999200404108755,54.18878866313567,226528.28021926127,0.95,167856.8214083838,20.01620489179694,0.4772495853142982,0.5420352323902071,972.0,0.00224134480688413,1212.6230937927419
1260.4060513294419,773.15,19.194036772695895,13433.683849046352,1248482.7371466595,0.7556569419791515,1556523.8555042786,0.12950807648773463,0.08855089739016547,772.0769385775008,0.0002285807924009779,3.490999999999997,773.4980778163825,37387.46762189155,-0.1019837696096149,130.0,0.9993307792438957,64.749873213065,270653.65073572757,0.95,176156.62175116275,20.01620489179694,0.4154063506094462,0.5418452590897972,972.0,0.00224134480688413,1211.7692983741774
1373.3354545848244,773.15,20.175692291174744,12894.659161802514,1378339.4689163482,0.8156578451333358,1718372.2024691824,0.13179388441174442,0.08019400770779414,772.056314359343,0.0002523487695297579,3.490999999999997,773.4636161987019,41187.56724309003,-0.1125881072625179,140.0,0.9993939170442496,71.49735426377853,298845.1663097441,0.95,186670.660693353,20.01620489179694,0.39777595102454566,0.5417334924969789,972.0,0.00224134480688413,1210.7494606780813
1498.033050899469,773.15,21.296661204688178,13680.015735470346,1385614.619020117,0.8166341518825654,1727340.5751170167,0.134317372107042,0.07977152743737752,772.0545551648885,0.00025366580538445415,3.490999999999997,773.4601674746978,41299.1709248228,-0.11317571692018909,150.0,0.9993971090643924,71.87601344875085,300426.78517207684,0.95,199091.14854554378,20.01620489179694,0.42350884049627985,0.541691988452624,972.0,0.00224134480688413,1209.6235796054561
1623.3910617241986,773.15,22.46349466647333,18376.171844307253,1100898.7311211764,0.6775252180592848,1372236.2318819421,0.13685403016088654,0.1004426595651798,772.1025390229277,0.00020151753160460584,3.490999999999997,773.5381819026127,32714.739630488402,-0.08990920584180496,160.0,0.9992409417242853,57.08390641722929,238622.76113027736,0.95,212504.61425604066,20.01620489179694,0.5848078876757816,0.5418431852486454,972.0,0.00224134480688413,1208.4918224362543
1722.9503529983483,773.15,23.419477733889217,19379.438216569106,1099728.440766812,0.6750096149339658,1370711.7009570124,0.1388692054769326,0.10054882501198639,772.1020300774128,0.000201293649082261,3.490999999999997,773.5367934501197,32612.704502144643,-0.0898093182557195,170.0,0.9992401397230577,57.02363382399383,238370.55568805579,0.95,223874.59614947642,20.01620489179694,0.6214053434101298,0.5418132855444081,972.0,0.00224134480688413,1207.5927303778362
1822.4045236344339,773.15,24.40040910843228,17257.853607601555,1301289.7050574508,0.7697967212512785,1621939.6938885278,0.1408821419677552,0.0849474613566032,772.0647201296871,0.00023818732950644465,3.490999999999997,773.4753208655555,38522.52048599808,-0.10626982906640216,180.0,0.9993580033602311,67.49653594528108,282127.468345079,0.95,235908.1457600585,20.01620489179694,0.5450300296500852,0.5416411318794614,972.0,0.00224134480688413,1206.694637195279
1940.1243452783172,773.15,25.595152187096545,11690.645093607025,2045653.8325712527,1.1247010156904411,2549817.7644567695,0.14326401526281965,0.054003721483223376,771.9917271295585,0.0003744493622867037,3.490999999999997,773.3557516504961,60447.113555643664,-0.16706459494166595,190.0,0.9995918151956809,106.17156043028524,443716.81832987285,0.95,251081.54342128846,20.01620489179694,0.35885144096343763,0.5413265912962354,972.0,0.00224134480688413,1205.631938904615
2125.296769054826,773.15,27.549180257097408,10181.9788487988,2594213.0630712924,1.3844189541711704,3233393.1210172568,0.14700850888568667,0.04257447167619955,771.9644448605069,0.00047483471527427805,3.490999999999997,773.3108239167206,76378.14255827747,-0.21185259573442572,200.0,0.9996781887864684,134.6736472157243,562801.9153876867,0.95,277169.43853126,20.01620489179694,0.3108596258978942,0.5411707401974797,972.0,0.00224134480688413,1203.9612929551984
2360.1793079634726,773.15,30.163201967036944,12362.062032915179,2424959.093113338,1.298897148092616,3022063.972514485,0.15175685603842945,0.045548225243431946,771.9705372886199,0.0004438003150937954,3.490999999999997,773.3201576272713,71040.49473481037,-0.19800626558247286,210.0,0.9996557146969511,125.88107106858433,526064.3846663367,0.95,314670.2133358333,20.01620489179694,0.3804831684980636,0.5411300390616768,972.0,0.00224134480688413,1201.8427669978541
2579.7268303214814,773.15,32.747488985107786,11432.454576033308,2958487.9976413227,1.5509599595927308,3686659.8017705427,0.1561948591893674,0.03732792652421898,771.9509848955277,0.0005413984603072641,3.490999999999997,773.2880186380489,86284.5398493937,-0.24155072376387493,220.0,0.9997178406899045,153.60240744141655,641887.2642798265,0.95,354865.83252961637,20.01620489179694,0.3505801834834902,0.5409952601117903,972.0,0.00224134480688413,1199.8627043420295
2847.6227712736754,773.15,36.08985389377612,10534.233024806825,3728616.5304662082,1.9158122851236845,4645835.316574082,0.16160884379244003,0.029613434661468263,771.9327446231413,0.0006822566286225688,3.490999999999997,773.2581162532609,108146.54825727976,-0.3043961047524087,230.0,0.9997761474926715,193.61683115997133,809072.2378505943,0.95,411817.858204212,20.01620489179694,0.3219945740386264,0.5408528495574543,972.0,0.00224134480688413,1197.4471971043906
3185.3073429661167,773.15,40.60800436916394,9637.945917076637,4938947.225901552,2.490863997722752,6153009.414069168,0.16843141007866572,0.02235319660842463,771.9157186393915,0.0009035902421572242,3.490999999999997,773.2303062522319,142244.30674048438,-0.40314646786246877,240.0,0.9998310241116741,256.50288320532206,1071817.8814271323,0.95,498562.94568833587,20.01620489179694,0.29373980504971053,0.5406967354873023,972.0,0.00224134480688413,1194.4032360568665
3632.670651900246,773.15,47.137612273347074,7959.543118696506,7772534.349051267,3.8432484588295686,9681223.317462128,0.17746731250023795,0.014201791677270387,771.8969699493382,0.001421720386417961,3.490999999999997,773.1999345961086,221745.64829245827,-0.6343157831187993,250.0,0.9998926402183937,403.7278893544765,1686943.320118402,0.95,646395.7138226143,20.01620489179694,0.24145215292336228,0.5405052365674687,972.0,0.00224134480688413,1190.3717713782419
4336.807159972305,773.15,58.736607295488064,6370.952416205555,14926219.913632356,7.265032961923081,18585519.397280183,0.19168451636441755,0.007394353331191028,771.8815491800088,0.002729346380391773,3.490999999999997,773.1751199971396,419415.63724292774,-1.2177271306087225,260.0,0.9999441002512653,775.4105223414862,3239883.846404899,0.95,988746.7897408925,20.01620489179694,0.19257812994998402,0.540258279881898,972.0,0.00224134480688413,1184.028613547054
5689.190465462695,773.15,85.93741048559126,4907.925179521216,47423154.43351813,22.839060171320767,59010704.94361221,0.21897798016833528,0.002327125232134503,771.8703937962449,0.008665921597315412,3.490999999999997,773.1573877532503,1293180.7271323833,-3.8663937698022437,270.0,0.9999824070880021,2463.8379145832537,10294369.782961706,0.95,2389729.7993969093,20.01620489179694,0.14797862144745053,0.5398549499444665,972.0,0.00224134480688413,1171.8513422409667
9986.337804984138,773.15,226.6052907763561,4674.866149732922,2608131263.894018,1251.4156832025446,3238533028.007312,0.30563719614148943,4.231208130006353e-05,771.8656880927642,0.47558952799911963,3.490999999999997,773.1501065393508,64226538.25849978,-212.18936351889297,280.0,0.9999996801207165,135508.80038859576,566175225.854794,0.95,119227322.59071851,20.01620489179694,0.14090359685368542,0.538690416013208,972.0,0.00224134480688413,1133.1874045429443
